RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31
102001,0,United States,country,,0.9750936234508162,0.9777686005126358,0.9823672748123773,0.9855388033165724,0.9869520378941459,0.9876778458850676,0.9850412058880414,0.9818855877517887,0.9793920078200908,0.9774076003353807,0.9761411756367754,0.9740889742553968,0.9718598079556696,0.9746525245828204,0.9779920644692712,0.9810820588519266,0.9832909366013359,0.9843242152453913,0.9832532219182103,0.9808251804519588,0.9789905819691223,0.9778310143779971,0.9770794842299344,0.9755534859611845,0.9731201551818076,0.9762128435975078,0.9818082592273789,0.9838524969575373,0.9812748295135166,0.9839882153350199,0.9875709910374516,0.989668605339514,0.9910738877045236,0.9917618370542093,0.9921348625491463,0.9902710489298144,0.9893234800996903,0.9927571529429093,1.0007553201504968,1.0105503057408982,1.0177439288278836,1.021745982226476,1.0187144952105711,1.0122031286802242,1.0059982327754382,1.0028253546531831,1.0014386405185436,1.000201373972278,0.9989534360265073,1.00665006604495,1.0183887475760645,1.0259564974492066,1.0261102549625307,1.0191144747040726,1.0063426954697892,0.9949367163550191,0.9882083170297503,0.9839280016413755,0.9801966430165439,0.976102971956997,0.9735489878108582,0.9773567494224633,0.9847555703587728,0.9914262464141331,0.9970045063790792,0.9999442646709712,0.9983147896951025,0.9951887752941945,0.991231962131442,0.9883316453690215,0.9846699698231249,0.9808725268570074,0.9783240611545343,0.9822323200009025,0.9877105348573335,0.9916445871220498,0.9943960887791999,0.9949904537063056,0.9923621863013503
394913,1,"New York, NY",msa,NY,0.975936620159458,0.9749075747729978,0.9776559151546867,0.982808206853846,0.9794185366005307,0.9847965682994384,0.9832595858906142,0.9846544412601062,0.9802927373009661,0.9803703767939779,0.9777135102780848,0.977637226551427,0.9757823447764596,0.9732752992622266,0.9782796001799825,0.9759656461674376,0.9797771739976355,0.980950955152379,0.9819237265241537,0.9795315524202851,0.9760768361873453,0.9763279356621146,0.9757265522096049,0.9755064493726723,0.9736133981995376,0.9727655937545537,0.9769447725022942,0.9817054396861243,0.9812322568620143,0.9799552964590816,0.9852329364721979,0.9931209338161027,0.9967980254746726,0.9977175332618862,0.9979108847104445,0.9960955006363187,0.9943439740425312,0.9927032371651658,0.9916008913466338,0.9988522331523413,1.006426160330169,1.011496970949086,1.0150068428317203,1.012795622956719,1.0074468421158422,1.0053688471889626,1.003546240419843,1.0020194161096896,1.00143575864453,1.0009295147098256,1.008378521607392,1.020148395771034,1.0265406451675891,1.0317007471183852,1.0256414666838465,1.0171231063421893,1.0070367414537864,1.001397669205091,0.9970488011016485,0.9928280267957802,0.9882000287508937,0.9850451200763878,0.9939787422126196,1.0039229035938906,1.0137453176579667,1.0214249043530959,1.0250187462520008,1.0236310721924302,1.0191085371351853,1.0134101779462608,1.0144997352734575,1.009670680970842,1.0064596062664912,1.003232620782413,1.0098899164394581,1.0204636712716366,1.0250589298347461,1.0314258602957014,1.028297657181021
753899,2,"Los Angeles, CA",msa,CA,0.9952210217089774,0.9983109744569131,1.0027598273356195,1.0030178747576624,1.0039368703679226,1.0032391165153023,0.9993083832075179,0.9992042121399671,0.9947649540137323,0.9931492065268421,0.9907578371453364,0.9884433701668054,0.9849364047325901,0.9888947295492677,0.9897953231886981,0.9926850393793447,0.9946459546970468,0.9949824343781918,0.9943823430803188,0.9933499492544173,0.9931581689154538,0.9932451724869495,0.9943147302275758,0.9918404809988822,0.9913892159833697,0.9969324943232533,1.0021802217933478,1.000346685127694,0.9922304491812401,0.99262878939277,0.9988577868042354,1.001912972877521,1.0060841357326948,1.0079958174793862,1.009722249023376,1.0097213270523644,1.0090761749591737,1.0129140217772867,1.0230913355038254,1.032099090862081,1.036324094655846,1.0404883723972735,1.039198818919687,1.0336643832530041,1.0280846799905035,1.0276439372794377,1.0295441871688737,1.0309623445290903,1.0307728559125853,1.0475148835516543,1.0583836075789212,1.062019731780385,1.0539184809272264,1.0380922770597603,1.0179875375192555,1.0026225838989478,0.9969857077291657,0.9937732346444059,0.9888629123631973,0.9856281732242543,0.9830756076887147,0.9911445353692947,0.9999363685622948,1.0062878629813308,1.0138708261854787,1.0174237292832102,1.0189693519088399,1.0192577303702954,1.013763837124817,1.0099528622219258,1.0076012317259664,1.0034584661478625,1.0005022024484465,1.0102116358202966,1.0136616617889425,1.0180453444049773,1.0189948517486203,1.0162886978648953,1.0127511381795524
394463,3,"Chicago, IL",msa,IL,0.9667528085161424,0.9676661379552313,0.9721276481788095,0.976838113374832,0.9776300042668219,0.9790001705520318,0.9774739014257813,0.9748697877491777,0.9727353790630756,0.9703338627038197,0.9689809274175555,0.966210467926645,0.964698648879958,0.9681750961553308,0.9745121238576199,0.9760754332793196,0.9770168241724454,0.9769035140691047,0.9758798799978912,0.9747236101884552,0.9733041718928791,0.9708683646653935,0.9687533120641993,0.9676798171842579,0.9658737870692211,0.9666839488779545,0.9732070717321829,0.9764781565019091,0.9726436190642469,0.9749914616381731,0.9800127812666797,0.9807004411817372,0.9817630389329147,0.9819666436646619,0.9818794249821992,0.9812808390667976,0.9799027486440709,0.9816352728531405,0.9884553618447358,0.9961417515045246,1.0025631965278965,1.0061488838663044,1.0038677904361937,0.9999196906479959,0.9939717093957788,0.9904578593997155,0.9891380664318334,0.9892096433001296,0.9849775053098628,0.9904312966814636,1.0010776744752146,1.0102026429392799,1.0141828248589757,1.0124832051836616,1.004343119633569,0.9940807048473069,0.9868386681732687,0.9841898781377807,0.9805935057413414,0.977649679118755,0.9763823377989419,0.9815797512863282,0.9894649467755836,0.9988059729626851,1.0043202849674784,1.0082754575653803,1.0059851167941436,1.002582737282615,1.0007615654056445,0.9945944934785129,0.9889519679627358,0.9858029315720492,0.9864030582510909,0.988072579702267,0.9957969826811636,1.003539259286932,1.0066586158554969,1.007166943300241,1.0059068177603014
394514,4,"Dallas, TX",msa,TX,0.9835161799057255,0.9877834736195727,0.9902057920991182,0.9933651489316073,0.9945321508603744,0.9919796758260541,0.9905618619968193,0.986207103363898,0.9856333572941148,0.9845178021330523,0.9816873049343798,0.9795186889149287,0.9786745185614388,0.9816391655611056,0.9836662074170983,0.9855024581096714,0.987094123354221,0.9872503162462279,0.9860413006403661,0.9854726033083113,0.9824927467424163,0.9812857079956931,0.9810716167932814,0.9795918399045213,0.979330008701262,0.9816954152139202,0.984907945320241,0.9866737669794688,0.9854026990296593,0.988028058005801,0.989733350160281,0.991271282601874,0.9929919632327878,0.9931734527427328,0.9929160802164974,0.9927198362993074,0.994771154661473,1.0009101750755112,,,,,1.0379429934709963,1.0275820272734488,1.0178020431150392,1.0162393625244928,1.0161866568119178,1.0174050742215006,1.0195267777687682,1.0344860228409436,1.0531400312259547,1.0617957066083399,1.0579548040951015,1.0388742000667925,1.0162232712544297,0.9983705090878754,0.9867070738385947,0.9845124116559505,0.9802836860467988,0.9749355917143838,0.9743573583009805,0.9796215421990266,0.9863355547705415,0.9932138365369784,0.9959135926037492,0.9946180845780354,0.9919024936113239,0.9869151050277496,0.9837635360242885,0.9823775967220392,0.9790794334722127,0.9784258683162133,0.9759858350558426,0.9812088148580309,0.9852809410071982,0.9878549046106176,0.9880062140873094,0.984906103890757,0.9836846330673393
394692,5,"Houston, TX",msa,TX,0.9667211697789113,0.9691385078840461,0.9705686265001937,0.9745110658230822,0.9756085175818967,0.9760948831980776,0.9760609971293378,0.9742862702428899,0.9722801314824693,0.9708108660714455,0.9698788363539744,0.9703691360332296,0.9694281072115835,0.9706253309867755,0.9729365488703365,0.9747708084526403,0.9773912513278689,0.9781722458324568,0.9762682293442321,0.9740090002916625,0.9733805168263875,0.972169611748898,0.9734998423323632,0.9719226586725099,0.9710550698869452,0.9722997816052077,0.9754416618849627,0.9773163756277778,0.9760718927517086,0.9779700821071617,0.9799415743169788,0.9803389331782202,0.9810274097213937,0.980993935795079,0.9815618934557613,0.9802607380078693,0.9802621671199971,0.9829279568094199,0.9881718170250255,0.995173996351332,1.0019160366568223,,1.0055922512204232,1.0004271860393257,0.995232733506333,0.9926806856529822,0.9924237372736158,0.9926586012558405,0.9934590116863139,0.9974760111986118,1.0060515624420763,1.012094985139776,1.0143579773550377,1.0086313710154566,1.0001263851541777,0.9890231843597562,0.9804066095476761,0.9777201748144286,0.9728694568884441,0.9719429506903695,0.9689537126570015,0.9732993451130791,0.9767405658933377,0.9831292909156376,0.9837999436997301,0.9837375645096802,,,0.9754322802480706,0.9756882970255806,0.9733400144208595,0.9699748299087726,0.9686823434522855,0.9736035392532836,0.9751579493992271,0.9788958238197871,0.9794207787948132,0.9789254470334521,0.9778009615583613
395209,6,"Washington, DC",msa,VA,0.9856175212234278,0.9909942877743538,0.9923773037332547,0.9986008569399424,0.9973376076166303,0.996107150423645,0.9942819858575391,0.9915920070256895,0.9912633440643477,0.9916846701093986,0.9890851128791325,0.987169747557485,0.9866421553077122,0.9898761500917415,0.9930619608734711,0.9964330502633159,0.9961300933432795,0.9954521080041872,0.9939032712412625,0.991571553130109,0.9915165673441373,0.9930298648497208,0.9910070801848856,0.9890052754956905,0.9871992661278155,0.9926808730477371,0.9986657665774457,0.9989118175619938,0.9944123507738181,0.9973822053549158,1.00143186209612,1.0019889764265326,1.0035406207007143,1.006600148607153,1.0058637264927583,1.00373719647,1.0046078808021985,1.010435776767004,1.0213931613319185,1.02813318801194,1.0328837428996664,1.0294901394107996,1.0205763761844517,1.0123350479794146,1.0071998165085785,1.0058651645158063,1.0037707198923886,1.0038079306008427,1.0044133107215552,1.0189045868346531,1.0328163961326933,1.0375134999457183,1.0339991331083613,1.0197794730262917,1.0070125170156166,0.9977110415370346,0.9957163128809053,0.995098254893704,0.9918931386588901,0.9883790672627994,0.9866929806216874,0.9968266302260661,1.005789624765959,1.012893276973209,1.0167606072154314,1.0159644985392944,1.0117944289920662,1.008675886297993,1.0042595476184817,1.0027977362691816,0.9984362307152398,0.9960141771579331,0.9932616873983545,1.0067454797373656,1.0147653533672638,1.01873653741367,1.0205202186682718,1.0131879312135763,1.008598642506998
394974,7,"Philadelphia, PA",msa,PA,0.9681729920224773,0.9703745682478946,0.9781307542905621,0.9758470294227904,0.9805308229111485,0.9811422143410782,0.9811513643096759,0.9800197026050554,0.9761226955095698,0.9754911846210931,0.9735407166084215,0.9702094462680428,0.9679938320039961,0.9674591299479295,0.973180903470331,0.9754369871727855,0.9797877848693661,0.9830221202001302,0.9807922011356194,0.9775171885034397,0.9745954265115798,0.9779768875215336,0.9765868155226076,0.9745821952678348,0.9680611366326903,0.9744115422652354,0.97934538216498,0.9823730475772825,0.9781934787100611,0.9817422857734694,0.9863594694864491,0.9901212292222439,0.9909087762793103,0.992739688751856,0.9929455866137459,0.9915257835948397,0.9885847591085043,0.9873741763343341,0.9976323402689503,1.0032648672899416,1.0118162762608192,1.018036380835167,1.0170266667184227,1.0106729744198493,1.0024786801712016,0.9985368022940515,0.9960790445466983,0.9966796667750533,0.9945902903095809,0.9966251105696587,1.0074301742477374,1.0221291629603793,1.0264586058230296,1.0260984907416788,1.014257703036881,1.003988669175545,0.9959089803816766,0.9935742095132911,0.9895657831790626,0.9816039817193549,0.9754919750760137,0.9812108852983069,0.9921055201868639,0.9976447868082111,1.006226784532136,1.0126768702493152,1.0127611722442367,1.0104486951879517,1.001683424968252,0.9995479834047701,0.9960435459874233,0.9881601939848443,0.9862982325065314,0.9886981541642621,0.9948346769304611,1.0042679025795176,1.0091512974366361,1.0106079496323954,1.0072432855198064
394856,8,"Miami, FL",msa,FL,0.9560346429086235,0.9570926022926625,0.9574159432369345,0.9577438731801411,0.9577685259062407,0.9597674454872285,0.9596626153360683,0.9593009983613905,0.9603667678502532,0.9566557408982157,0.958173862803549,0.9592808371478485,0.9551493871230283,0.9574142453815124,0.9566910732574176,0.9568907144148043,0.9588066702661824,0.9600265461571673,0.9606310787242015,0.9612460930043737,0.9583853671316265,0.9601092156520845,0.9602025048033438,0.9576877324557197,0.9553695704339634,0.9576768586533284,0.9604564844328093,0.9614227079726192,0.9565489253755365,0.9582626576542936,0.9617512971839903,0.9629714521283266,0.9625181357590178,0.9643685509774303,0.965904472828772,0.9631690133252889,0.9638695783600846,0.9643782252025261,0.9678296371774773,0.9717970994032248,0.9761157545911349,0.9802771554938025,0.9826801338397626,0.9817017426330714,0.9799899287938039,0.9794732221001224,0.9781400577173327,0.981719345889106,0.9795625343256901,0.9851355137603818,0.9917091453578547,0.9962905998590023,0.9975837765642603,0.9945523196192618,0.9866944514816216,0.9786136702274961,0.9727886436872076,0.9695628663654294,0.9645393084883975,0.9631661371127731,0.9588678039219897,0.9616984929840521,0.9639964398466159,0.9648301589170699,0.96594104919358,0.9671018686867994,0.9694539689830515,0.967358928782067,0.9699635288119948,0.9672959646701044,0.9645754205507143,0.9607500889173961,0.958089456572642,0.9594574171073935,0.9608307549642624,0.9592436411888737,0.9607552288752921,0.9600701718299424,0.9593695266321851
394347,9,"Atlanta, GA",msa,GA,0.974538783014419,0.9762998032244518,0.9802611481874843,0.9849919109410842,0.9865003430125092,0.9847071807064863,0.9846626392635299,0.980917723671932,0.9811057799938083,0.9778496956527144,0.9769737355201699,0.9753228210164913,0.9740714438302847,0.9773946717060261,0.9788877708469427,0.9814752194771311,0.9826043853922396,0.9823741307118843,0.9828481790676737,0.9808620099989872,0.9792717864427264,0.9767885033437922,0.976887501952162,0.9774720419171654,0.9742237060086913,0.9789433418017828,0.9812781708170951,0.9838267140379562,0.9834448078899244,0.9833830751318379,0.9870318893201047,0.9862782929135342,0.9889984947643049,0.9899383122472811,0.9892222244306736,0.9909124786183457,0.990188645294029,0.9950984009571436,1.002523028576402,1.0102703922448768,1.015427446889568,1.0186748884221712,1.0187246416574876,1.0136316774051002,1.009618630036162,1.0070638714789788,1.0102217115507144,1.007412038853224,1.00408574200627,1.0112259039196,1.021470944462726,1.0289656176748623,1.029854079571467,1.0197159621227494,1.0062539490572737,0.9935471428550721,0.9853046689314213,0.9808194264446435,0.9789226967561053,0.9764173462096255,0.9743536594878266,0.9795529739660406,0.9847649863692324,0.991932359034129,0.9955253902122387,0.9939596372766573,0.9944456109229817,0.990075436961385,0.9856976030221334,0.9865700741240354,0.9829717949175157,0.9792640860547993,0.9796372256817562,0.9825891785397832,0.9868510385720733,0.9885804353939013,0.9901405902551859,0.9887654330049032,0.9846419154725837
